"id_keyb","key_name","position","event","input","timestamp","epoch"
"349","s","KeyS","keyup","5","2023-12-23 17:45:47:000034","1703364347034"
"350"," ","Space","keydown","5","2023-12-23 17:45:47:000249","1703364347249"
"351"," ","Space","keyup","5","2023-12-23 17:45:47:000346","1703364347346"
"352","CapsLock","CapsLock","keydown","5","2023-12-23 17:45:47:000492","1703364347492"
"353","CapsLock","CapsLock","keyup","5","2023-12-23 17:45:47:000600","1703364347600"
"354","R","KeyR","keydown","5","2023-12-23 17:45:47:000697","1703364347697"
"355","R","KeyR","keyup","5","2023-12-23 17:45:47:000785","1703364347785"
"356"," ","Space","keydown","5","2023-12-23 17:45:47:000994","1703364347994"
"357"," ","Space","keyup","5","2023-12-23 17:45:48:000097","1703364348097"
"358","A","KeyA","keydown","5","2023-12-23 17:45:48:000155","1703364348155"
"359","A","KeyA","keyup","5","2023-12-23 17:45:48:000241","1703364348241"
"360"," ","Space","keydown","5","2023-12-23 17:45:48:000273","1703364348273"
"361"," ","Space","keyup","5","2023-12-23 17:45:48:000361","1703364348361"
"362","C","KeyC","keydown","5","2023-12-23 17:45:48:000741","1703364348741"
"363","C","KeyC","keyup","5","2023-12-23 17:45:48:000784","1703364348785"
"364","CapsLock","CapsLock","keydown","5","2023-12-23 17:45:48:000858","1703364348858"
"365","CapsLock","CapsLock","keyup","5","2023-12-23 17:45:49:000001","1703364349001"
"366","o","KeyO","keydown","5","2023-12-23 17:45:49:000065","1703364349065"
"367","o","KeyO","keyup","5","2023-12-23 17:45:49:000153","1703364349153"
"368","r","KeyR","keydown","5","2023-12-23 17:45:49:000298","1703364349298"
"369","r","KeyR","keyup","5","2023-12-23 17:45:49:000394","1703364349394"
"370","r","KeyR","keydown","5","2023-12-23 17:45:49:000458","1703364349458"
"371","r","KeyR","keyup","5","2023-12-23 17:45:49:000562","1703364349562"
"372","Shift","ShiftRight","keydown","5","2023-12-23 17:45:49:000688","1703364349688"
"373","Dead","Quote","keydown","5","2023-12-23 17:45:49:000784","1703364349784"
"374","Shift","ShiftRight","keyup","5","2023-12-23 17:45:49:000914","1703364349914"
"375","Dead","Quote","keyup","5","2023-12-23 17:45:49:000929","1703364349929"
"376","ê","KeyE","keydown","5","2023-12-23 17:45:49:000977","1703364349977"
"377","e","KeyE","keyup","5","2023-12-23 17:45:50:000066","1703364350066"
"378","a","KeyA","keydown","5","2023-12-23 17:45:50:000808","1703364350808"
"379","a","KeyA","keyup","5","2023-12-23 17:45:50:000937","1703364350937"
"380","Backspace","Backspace","keydown","5","2023-12-23 17:45:51:000555","1703364351555"
"381","Backspace","Backspace","keyup","5","2023-12-23 17:45:51:000626","1703364351626"
"382","Backspace","Backspace","keydown","5","2023-12-23 17:45:51:000730","1703364351730"
"383","Backspace","Backspace","keyup","5","2023-12-23 17:45:51:000800","1703364351800"
"384","e","KeyE","keydown","5","2023-12-23 17:45:52:000378","1703364352378"
"385","e","KeyE","keyup","5","2023-12-23 17:45:52:000473","1703364352473"
"386","a","KeyA","keydown","5","2023-12-23 17:45:52:000800","1703364352800"
"387","7","Numpad7","keydown","1","2023-12-23 18:11:13:000347","1703365873347"
"388","7","Numpad7","keyup","1","2023-12-23 18:11:13:000410","1703365873410"
"389","8","Numpad8","keydown","1","2023-12-23 18:11:13:000674","1703365873674"
"390","8","Numpad8","keyup","1","2023-12-23 18:11:13:000747","1703365873747"
"391","2","Numpad2","keydown","1","2023-12-23 18:11:14:000738","1703365874738"
"392","2","Numpad2","keyup","1","2023-12-23 18:11:14:000833","1703365874833"
"393","4","Numpad4","keydown","1","2023-12-23 18:11:15:000074","1703365875074"
"394","4","Numpad4","keyup","1","2023-12-23 18:11:15:000154","1703365875154"
"395","6","Numpad6","keydown","1","2023-12-23 18:11:16:000273","1703365876273"
"396","6","Numpad6","keyup","1","2023-12-23 18:11:16:000363","1703365876363"
"397","2","Numpad2","keydown","1","2023-12-23 18:11:16:000635","1703365876635"
"398","2","Numpad2","keyup","1","2023-12-23 18:11:16:000715","1703365876715"
"399","Backspace","Backspace","keydown","1","2023-12-23 18:11:17:000490","1703365877490"
"400","Backspace","Backspace","keyup","1","2023-12-23 18:11:17:000578","1703365877578"
"401","1","Numpad1","keydown","1","2023-12-23 18:11:18:000665","1703365878666"
"402","1","Numpad1","keyup","1","2023-12-23 18:11:18:000746","1703365878746"
"403","6","Numpad6","keydown","1","2023-12-23 18:11:19:000523","1703365879523"
"404","6","Numpad6","keyup","1","2023-12-23 18:11:19:000595","1703365879595"
"405","4","Numpad4","keydown","1","2023-12-23 18:11:19:000738","1703365879738"
"406","4","Numpad4","keyup","1","2023-12-23 18:11:19:000818","1703365879818"
"407","8","Numpad8","keydown","1","2023-12-23 18:11:21:000066","1703365881066"
"408","8","Numpad8","keyup","1","2023-12-23 18:11:21:000138","1703365881138"
"409","1","Numpad1","keydown","1","2023-12-23 18:11:21:000266","1703365881266"
"410","1","Numpad1","keyup","1","2023-12-23 18:11:21:000361","1703365881361"
"411","7","Numpad7","keydown","1","2023-12-23 18:11:22:000289","1703365882289"
"412","7","Numpad7","keyup","1","2023-12-23 18:11:22:000373","1703365882373"
"413","3","Numpad3","keydown","1","2023-12-23 18:11:22:000578","1703365882578"
"414","3","Numpad3","keyup","1","2023-12-23 18:11:22:000650","1703365882650"
"415","3","Numpad3","keydown","1","2023-12-23 18:11:23:000834","1703365883834"
"416","3","Numpad3","keyup","1","2023-12-23 18:11:23:000913","1703365883913"
"417","8","Numpad8","keydown","1","2023-12-23 18:11:24:000138","1703365884138"
"418","8","Numpad8","keyup","1","2023-12-23 18:11:24:000226","1703365884226"
"419","7","Numpad7","keydown","1","2023-12-23 18:11:24:000570","1703365884570"
"420","7","Numpad7","keyup","1","2023-12-23 18:11:24:000650","1703365884650"
"421","7","Numpad7","keydown","1","2023-12-23 18:11:24:000810","1703365884810"
"422","7","Numpad7","keyup","1","2023-12-23 18:11:24:000890","1703365884890"
"423","0","Numpad0","keydown","2","2023-12-23 18:11:27:000282","1703365887282"
"424","6","Numpad6","keydown","2","2023-12-23 18:11:27:000378","1703365887378"
"425","0","Numpad0","keyup","2","2023-12-23 18:11:27:000434","1703365887434"
"426","6","Numpad6","keyup","2","2023-12-23 18:11:27:000474","1703365887474"
"427","2","Numpad2","keydown","3","2023-12-23 18:11:30:000026","1703365890026"
"428","2","Numpad2","keyup","3","2023-12-23 18:11:30:000114","1703365890114"
"429","0","Numpad0","keydown","3","2023-12-23 18:11:30:000241","1703365890241"
"430","0","Numpad0","keyup","3","2023-12-23 18:11:30:000330","1703365890330"
"431","7","Numpad7","keydown","3","2023-12-23 18:11:30:000666","1703365890666"
"432","7","Numpad7","keyup","3","2023-12-23 18:11:30:000762","1703365890762"
"433","2","Numpad2","keydown","3","2023-12-23 18:11:31:000425","1703365891425"
"434","2","Numpad2","keyup","3","2023-12-23 18:11:31:000497","1703365891497"
"435","1","Numpad1","keydown","4","2023-12-23 18:11:33:000771","1703365893771"
"436","1","Numpad1","keyup","4","2023-12-23 18:11:33:000874","1703365893874"
"437","3","Numpad3","keydown","4","2023-12-23 18:11:34:000057","1703365894057"
"438","3","Numpad3","keyup","4","2023-12-23 18:11:34:000113","1703365894113"
"439","3","Numpad3","keydown","4","2023-12-23 18:11:34:000259","1703365894259"
"440","3","Numpad3","keyup","4","2023-12-23 18:11:34:000322","1703365894322"
"441","CapsLock","CapsLock","keydown","5","2023-12-23 18:11:36:000684","1703365896684"
"442","CapsLock","CapsLock","keyup","5","2023-12-23 18:11:36:000786","1703365896786"
"443","L","KeyL","keydown","5","2023-12-23 18:11:37:000107","1703365897107"
"444","L","KeyL","keyup","5","2023-12-23 18:11:37:000194","1703365897194"
"445","CapsLock","CapsLock","keydown","5","2023-12-23 18:11:37:000307","1703365897307"
"446","CapsLock","CapsLock","keyup","5","2023-12-23 18:11:37:000402","1703365897402"
"447","u","KeyU","keydown","5","2023-12-23 18:11:37:000555","1703365897555"
"448","u","KeyU","keyup","5","2023-12-23 18:11:37:000634","1703365897634"
"449","c","KeyC","keydown","5","2023-12-23 18:11:37:000883","1703365897883"
"450","c","KeyC","keyup","5","2023-12-23 18:11:37:000994","1703365897994"
"451","a","KeyA","keydown","5","2023-12-23 18:11:38:000035","1703365898035"
"452","s","KeyS","keydown","5","2023-12-23 18:11:38:000132","1703365898132"
"453","a","KeyA","keyup","5","2023-12-23 18:11:38:000202","1703365898202"
"454","s","KeyS","keyup","5","2023-12-23 18:11:38:000218","1703365898218"
"455"," ","Space","keydown","5","2023-12-23 18:11:38:000426","1703365898426"
"456"," ","Space","keyup","5","2023-12-23 18:11:38:000538","1703365898538"
"457","CapsLock","CapsLock","keydown","5","2023-12-23 18:11:38:000902","1703365898902"
"458","CapsLock","CapsLock","keyup","5","2023-12-23 18:11:39:000010","1703365899010"
"459","R","KeyR","keydown","5","2023-12-23 18:11:39:000106","1703365899106"
"460","R","KeyR","keyup","5","2023-12-23 18:11:39:000218","1703365899218"
"461"," ","Space","keydown","5","2023-12-23 18:11:39:000385","1703365899385"
"462"," ","Space","keyup","5","2023-12-23 18:11:39:000505","1703365899505"
"463","A","KeyA","keydown","5","2023-12-23 18:11:39:000818","1703365899818"
"464","A","KeyA","keyup","5","2023-12-23 18:11:39:000914","1703365899914"
"465"," ","Space","keydown","5","2023-12-23 18:11:40:000283","1703365900283"
"466"," ","Space","keyup","5","2023-12-23 18:11:40:000402","1703365900402"
"467","C","KeyC","keydown","5","2023-12-23 18:11:40:000642","1703365900642"
"468","CapsLock","CapsLock","keydown","5","2023-12-23 18:11:40:000740","1703365900740"
"469","c","KeyC","keyup","5","2023-12-23 18:11:40:000786","1703365900786"
"470","CapsLock","CapsLock","keyup","5","2023-12-23 18:11:40:000851","1703365900851"
"471","o","KeyO","keydown","5","2023-12-23 18:11:40:000939","1703365900939"
"472","o","KeyO","keyup","5","2023-12-23 18:11:41:000018","1703365901018"
"473","r","KeyR","keydown","5","2023-12-23 18:11:41:000042","1703365901042"
"474","r","KeyR","keyup","5","2023-12-23 18:11:41:000154","1703365901154"
"475","r","KeyR","keydown","5","2023-12-23 18:11:41:000242","1703365901242"
"476","e","KeyE","keydown","5","2023-12-23 18:11:41:000346","1703365901346"
"477","r","KeyR","keyup","5","2023-12-23 18:11:41:000386","1703365901386"
"478","e","KeyE","keyup","5","2023-12-23 18:11:41:000442","1703365901442"
"479","a","KeyA","keydown","5","2023-12-23 18:11:41:000649","1703365901649"
"480","8","Numpad8","keydown","1","2023-12-23 19:58:35:000234","1703372315234"
"481","8","Numpad8","keyup","1","2023-12-23 19:58:35:000306","1703372315306"
"482","5","Numpad5","keydown","1","2023-12-23 19:58:35:000546","1703372315546"
"483","5","Numpad5","keyup","1","2023-12-23 19:58:35:000617","1703372315617"
"484","2","Numpad2","keydown","1","2023-12-23 19:58:36:000386","1703372316386"
"485","2","Numpad2","keyup","1","2023-12-23 19:58:36:000465","1703372316465"
"486","8","Numpad8","keydown","1","2023-12-23 19:58:36:000762","1703372316762"
"487","8","Numpad8","keyup","1","2023-12-23 19:58:36:000842","1703372316842"
"488","4","Numpad4","keydown","1","2023-12-23 19:58:38:000186","1703372318186"
"489","4","Numpad4","keyup","1","2023-12-23 19:58:38:000266","1703372318266"
"490","8","Numpad8","keydown","1","2023-12-23 19:58:38:000512","1703372318512"
"491","8","Numpad8","keyup","1","2023-12-23 19:58:38:000593","1703372318593"
"492","2","Numpad2","keydown","1","2023-12-23 19:58:39:000361","1703372319361"
"493","2","Numpad2","keyup","1","2023-12-23 19:58:39:000444","1703372319444"
"494","9","Numpad9","keydown","1","2023-12-23 19:58:39:000714","1703372319714"
"495","9","Numpad9","keyup","1","2023-12-23 19:58:39:000794","1703372319794"
"496","1","Numpad1","keydown","1","2023-12-23 19:58:41:000066","1703372321066"
"497","1","Numpad1","keyup","1","2023-12-23 19:58:41:000130","1703372321130"
"498","1","Numpad1","keydown","1","2023-12-23 19:58:41:000266","1703372321266"
"499","1","Numpad1","keyup","1","2023-12-23 19:58:41:000346","1703372321346"
"500","1","Numpad1","keydown","1","2023-12-23 19:58:41:000546","1703372321546"
"501","1","Numpad1","keyup","1","2023-12-23 19:58:41:000618","1703372321618"
"502","6","Numpad6","keydown","1","2023-12-23 19:58:41:000858","1703372321858"
"503","6","Numpad6","keyup","1","2023-12-23 19:58:41:000921","1703372321921"
"504","4","Numpad4","keydown","1","2023-12-23 19:58:42:000899","1703372322899"
"505","4","Numpad4","keyup","1","2023-12-23 19:58:42:000988","1703372322988"
"506","8","Numpad8","keydown","1","2023-12-23 19:58:43:000170","1703372323170"
"507","8","Numpad8","keyup","1","2023-12-23 19:58:43:000258","1703372323258"
"508","3","Numpad3","keydown","1","2023-12-23 19:58:44:000274","1703372324274"
"509","3","Numpad3","keyup","1","2023-12-23 19:58:44:000354","1703372324354"
"510","1","Numpad1","keydown","1","2023-12-23 19:58:44:000586","1703372324586"
"511","1","Numpad1","keyup","1","2023-12-23 19:58:44:000666","1703372324666"
"512","0","Numpad0","keydown","2","2023-12-23 19:58:46:000914","1703372326914"
"513","1","Numpad1","keydown","2","2023-12-23 19:58:47:000032","1703372327032"
"514","0","Numpad0","keyup","2","2023-12-23 19:58:47:000065","1703372327065"
"515","1","Numpad1","keyup","2","2023-12-23 19:58:47:000120","1703372327120"
"516","2","Numpad2","keydown","3","2023-12-23 19:58:49:000650","1703372329650"
"517","0","Numpad0","keydown","3","2023-12-23 19:58:49:000738","1703372329738"
"518","2","Numpad2","keyup","3","2023-12-23 19:58:49:000794","1703372329794"
"519","0","Numpad0","keyup","3","2023-12-23 19:58:49:000866","1703372329866"
"520","8","Numpad8","keydown","3","2023-12-23 19:58:50:000746","1703372330746"
"521","8","Numpad8","keyup","3","2023-12-23 19:58:50:000817","1703372330817"
"522","4","Numpad4","keydown","3","2023-12-23 19:58:51:000060","1703372331060"
"523","4","Numpad4","keyup","3","2023-12-23 19:58:51:000146","1703372331146"
"524","2","Numpad2","keydown","4","2023-12-23 19:58:54:000353","1703372334353"
"525","2","Numpad2","keyup","4","2023-12-23 19:58:54:000449","1703372334449"
"526","5","Numpad5","keydown","4","2023-12-23 19:58:54:000594","1703372334594"
"527","5","Numpad5","keyup","4","2023-12-23 19:58:54:000666","1703372334666"
"528","8","Numpad8","keydown","4","2023-12-23 19:58:54:000786","1703372334786"
"529","8","Numpad8","keyup","4","2023-12-23 19:58:54:000858","1703372334858"
"530","CapsLock","CapsLock","keydown","5","2023-12-23 19:58:57:000723","1703372337723"
"531","CapsLock","CapsLock","keyup","5","2023-12-23 19:58:57:000841","1703372337841"
"532","L","KeyL","keydown","5","2023-12-23 19:58:57:000866","1703372337866"
"533","L","KeyL","keyup","5","2023-12-23 19:58:57:000938","1703372337938"
"534","CapsLock","CapsLock","keydown","5","2023-12-23 19:58:57:000947","1703372337947"
"535","CapsLock","CapsLock","keyup","5","2023-12-23 19:58:58:000050","1703372338050"
"536","u","KeyU","keydown","5","2023-12-23 19:58:58:000314","1703372338314"
"537","u","KeyU","keyup","5","2023-12-23 19:58:58:000442","1703372338442"
"538","c","KeyC","keydown","5","2023-12-23 19:58:59:000082","1703372339082"
"539","c","KeyC","keyup","5","2023-12-23 19:58:59:000179","1703372339179"
"540","a","KeyA","keydown","5","2023-12-23 19:58:59:000179","1703372339179"
"541","s","KeyS","keydown","5","2023-12-23 19:58:59:000233","1703372339233"
"542","a","KeyA","keyup","5","2023-12-23 19:58:59:000314","1703372339314"
"543","s","KeyS","keyup","5","2023-12-23 19:58:59:000338","1703372339338"
"544"," ","Space","keydown","5","2023-12-23 19:58:59:000466","1703372339466"
"545"," ","Space","keyup","5","2023-12-23 19:58:59:000578","1703372339578"
"546","CapsLock","CapsLock","keydown","5","2023-12-23 19:58:59:000603","1703372339603"
"547","CapsLock","CapsLock","keyup","5","2023-12-23 19:58:59:000716","1703372339716"
"548","R","KeyR","keydown","5","2023-12-23 19:58:59:000881","1703372339881"
"549","R","KeyR","keyup","5","2023-12-23 19:58:59:000978","1703372339978"
"550"," ","Space","keydown","5","2023-12-23 19:59:00:000120","1703372340120"
"551"," ","Space","keyup","5","2023-12-23 19:59:00:000234","1703372340234"
"552","A","KeyA","keydown","5","2023-12-23 19:59:00:000250","1703372340250"
"553","A","KeyA","keyup","5","2023-12-23 19:59:00:000362","1703372340362"
"554"," ","Space","keydown","5","2023-12-23 19:59:00:000378","1703372340378"
"555"," ","Space","keyup","5","2023-12-23 19:59:00:000482","1703372340482"
"556","C","KeyC","keydown","5","2023-12-23 19:59:00:000770","1703372340770"
"557","CapsLock","CapsLock","keydown","5","2023-12-23 19:59:00:000849","1703372340849"
"558","c","KeyC","keyup","5","2023-12-23 19:59:00:000897","1703372340897"
"559","CapsLock","CapsLock","keyup","5","2023-12-23 19:59:00:000953","1703372340953"
"560","o","KeyO","keydown","5","2023-12-23 19:59:01:000634","1703372341634"
"561","o","KeyO","keyup","5","2023-12-23 19:59:01:000705","1703372341706"
"562","r","KeyR","keydown","5","2023-12-23 19:59:01:000818","1703372341818"
"563","r","KeyR","keyup","5","2023-12-23 19:59:01:000889","1703372341890"
"564","r","KeyR","keydown","5","2023-12-23 19:59:01:000953","1703372341953"
"565","e","KeyE","keydown","5","2023-12-23 19:59:02:000065","1703372342065"
"566","r","KeyR","keyup","5","2023-12-23 19:59:02:000122","1703372342122"
"567","e","KeyE","keyup","5","2023-12-23 19:59:02:000178","1703372342178"
"568","a","KeyA","keydown","5","2023-12-23 19:59:02:000362","1703372342362"
"569","1","Numpad1","keydown","1","2023-12-23 20:51:09:000551","1703375469551"
"570","1","Numpad1","keyup","1","2023-12-23 20:51:09:000662","1703375469662"
